CROWN_FIRE_SPOTTING_PERCENT_MIN,CROWN_FIRE_SPOTTING_PERCENT_MAX,ENABLE_SURFACE_FIRE_SPOTTING,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MIN,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MAX,CRITICAL_SPOTTING_FIRELINE_INTENSITY,SPOTTING_DISTRIBUTION_TYPE,MEAN_SPOTTING_DIST_MIN,MEAN_SPOTTING_DIST_MAX,NORMALIZED_SPOTTING_DIST_VARIANCE_MIN,NORMALIZED_SPOTTING_DIST_VARIANCE_MAX,SPOT_WS_EXP_LO,SPOT_WS_EXP_HI,SPOT_FLIN_EXP_LO,SPOT_FLIN_EXP_HI,NEMBERS_MIN,NEMBERS_MAX_LO,NEMBERS_MAX_HI,PIGN_MIN,PIGN_MAX,CROWN_FIRE_MODEL,INPUT_DIR,WIND_SPEED,WIND_DIRECTION,CC,CBH,CBD,CH,M1,M10,M100,Run Number
0.1,0.5,.TRUE.,0.1,0.2,352,'LOGNORMAL',1,1822,1,3,0.1,0.3,0.1,0.4,1,1,3,0,83,2,inputs-camp,8.7,0,0.03,-1.29,-4.87,-0.1,-0.04,-0.05,-0.1,1529
0.1,0.5,.TRUE.,0.1,0.2,352,'LOGNORMAL',1,1822,1,3,0.1,0.3,0.1,0.4,1,1,3,0,83,2,inputs-camp,8.7,0,-0.05,-1.29,-0.1,0.71,-0.04,-0.05,-0.1,1531
0.1,0.5,.TRUE.,0.1,0.2,352,'LOGNORMAL',1,1822,1,3,0.1,0.3,0.1,0.4,1,1,3,0,83,2,inputs-camp,8.7,0,-0.05,-1.29,-4.87,-0.06,-0.04,-0.05,-0.1,1532
0.1,0.5,.TRUE.,0.1,0.2,352,'LOGNORMAL',1,1822,1,3,0.1,0.3,0.1,0.4,1,1,3,0,83,2,inputs-camp,8.7,0,-0.05,-1.29,-4.87,-0.1,0.04,-0.05,-0.1,1533
0.1,0.5,.TRUE.,0.1,0.2,352,'LOGNORMAL',1,1822,1,3,0.1,0.3,0.1,0.4,1,1,3,0,83,2,inputs-camp,8.7,0,-0.05,-1.29,-4.87,-0.1,-0.04,-0.05,0.08,1535
0.1,0.5,.TRUE.,0.1,0.2,352,'LOGNORMAL',1,1822,1,3,0.1,0.3,0.1,0.4,1,1,3,0,83,2,inputs-camp,8.7,0,-0.05,-1.29,-4.87,-0.1,-0.04,-0.05,-0.1,1536
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1538
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1539
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1540
0.1,0.4,.TRUE.,0.1,0.9,1383,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1541
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1542
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,1294,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1543
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.3,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1545
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.6,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1546
0.1,0.6,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1549
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,14,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1550
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,2,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1551
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1553
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,-0.08,-1.6,-0.38,-0.09,0.01,0.05,0.01,1554
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,4.49,-0.38,-0.09,0.01,0.05,0.01,1555
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-6.4,-0.09,0.01,0.05,0.01,1556
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.01,0.01,0.05,0.01,1557
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0,0.05,0.01,1558
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,-0.02,0.01,1559
0.1,0.4,.TRUE.,0.1,0.9,4430,'LOGNORMAL',1,519,1,2,0.1,0.6,0.1,0.9,1,1,5,0,65,0,inputs-camp,19.6,0,0.05,-1.6,-0.38,-0.09,0.01,0.05,0.01,1560
0.1,0.6,.TRUE.,0.1,0.6,1383,'LOGNORMAL',1,1294,1,3,0.1,0.3,0.1,0.6,1,1,4,0,14,2,inputs-camp,7.1,0,-0.08,4.49,-6.4,-0.01,0,-0.02,0.01,1561
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1873
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1874
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1875
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1876
0.1,0.5,.TRUE.,0.1,0.5,3633,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1877
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1878
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,550,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1879
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1880
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.9,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1881
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.5,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1882
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,4,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1883
0.1,0.5,.TRUE.,0.1,0.2,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1884
0.1,0.4,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1885
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,76,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1886
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1887
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,9.6,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1888
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.06,1889
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,-0.06,-0.35,0.08,4.87,-0.01,0.07,-0.06,1890
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,5.85,-0.01,0.07,-0.06,1892
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.02,4.87,-0.01,0.07,-0.06,1893
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.03,0.07,-0.06,1894
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.06,-0.06,1895
0.1,0.5,.TRUE.,0.1,0.5,3680,'LOGNORMAL',1,271,1,3,0.1,0.3,0.1,0.4,1,1,2,0,3,2,inputs-camp,17.1,0,0.02,-0.35,0.08,4.87,-0.01,0.07,-0.02,1896
0.1,0.4,.TRUE.,0.1,0.2,3633,'LOGNORMAL',1,550,1,3,0.1,0.9,0.1,0.5,1,1,4,0,76,2,inputs-camp,17.1,0,-0.06,3.24,0.02,5.85,-0.03,0.06,-0.02,1911
0.1,0.4,.TRUE.,0.1,0.2,3633,'LOGNORMAL',1,550,1,3,0.1,0.9,0.1,0.5,1,1,4,0,76,2,inputs-camp,9.6,0,-0.06,-0.35,0.02,5.85,-0.03,0.06,-0.02,1914
0.1,0.4,.TRUE.,0.1,0.5,4805,'LOGNORMAL',1,147,1,2,0.1,0.4,0.1,0.2,1,1,4,0,34,2,inputs-camp,3.4,0,-0.01,0.27,-0.03,0.49,0.05,-0.09,0.05,1928
0.1,0.4,.TRUE.,0.1,0.5,4805,'LOGNORMAL',1,147,1,2,0.1,0.3,0.1,0.2,1,1,4,0,34,2,inputs-camp,3.4,0,-0.01,0.27,-0.03,0.49,0.05,-0.09,0.05,1929
0.1,0.4,.TRUE.,0.1,0.5,4805,'LOGNORMAL',1,147,1,2,0.1,0.4,0.1,0.4,1,1,4,0,34,2,inputs-camp,3.4,0,-0.01,0.27,-0.03,0.49,0.05,-0.09,0.05,1930
0.1,0.4,.TRUE.,0.1,0.5,4805,'LOGNORMAL',1,147,1,2,0.1,0.4,0.1,0.2,1,1,4,0,34,2,inputs-camp,3.4,0,-0.01,0.27,-0.03,0.49,0.05,-0.09,0.05,1931
0.1,0.4,.TRUE.,0.1,0.5,4805,'LOGNORMAL',1,147,1,2,0.1,0.4,0.1,0.2,1,1,4,0,34,2,inputs-camp,3.4,0,-0.01,0.27,-0.03,0.49,0.05,-0.09,0.05,1932
0.1,0.2,.TRUE.,0.1,0.5,4805,'LOGNORMAL',1,147,1,2,0.1,0.4,0.1,0.2,1,1,4,0,34,2,inputs-camp,3.4,0,-0.01,0.27,-0.03,0.49,0.05,-0.09,0.05,1933
0.1,0.7,.TRUE.,0.1,1,70,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2741
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2742
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,1356,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2743
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,3,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2744
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.9,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2745
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.6,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2746
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,1,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2747
0.1,0.7,.TRUE.,0.1,0.2,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2748
0.1,0.9,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2749
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,17,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2750
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,0,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2751
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,0.2,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2752
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2753
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,0.09,1.21,0.06,3.55,0.01,-0.02,0.03,2754
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,0.43,0.06,3.55,0.01,-0.02,0.03,2755
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.66,0.01,-0.02,0.03,2756
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.03,2757
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,-0.04,-0.02,0.03,2758
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,0.06,0.03,2759
0.1,0.7,.TRUE.,0.1,1,5367,'LOGNORMAL',1,829,1,2,0.1,0.3,0.1,0.9,1,1,2,0,49,2,inputs-camp,19,0,-0.07,1.21,0.06,3.55,0.01,-0.02,0.09,2760
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2761
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2762
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2763
0.1,0.9,.TRUE.,0.1,0.2,5367,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2764
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2765
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,829,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2766
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,2,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2767
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.3,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2768
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.9,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2769
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,2,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2770
0.1,0.9,.TRUE.,0.1,1,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2771
0.1,0.7,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2772
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,49,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2773
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,2,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2774
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,19,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2775
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,0.09,0.43,0.06,3.66,-0.04,0.06,0.09,2776
0.1,0.9,.TRUE.,0.1,0.2,70,'LOGNORMAL',1,1356,1,3,0.1,0.9,0.1,0.6,1,1,1,0,17,0,inputs-camp,0.2,0,-0.07,0.43,0.06,3.66,-0.04,0.06,0.09,2777
0.1,0.9,.TRUE.,0.1,0.7,164,'LOGNORMAL',1,1992,1,2,0.1,0.9,0.1,0.3,1,1,3,0,87,2,inputs-camp,13.2,0,-0.09,4.1,-0.03,2.57,-0.04,0.07,0.01,3266
0.1,0.9,.TRUE.,0.1,0.7,164,'LOGNORMAL',1,1992,1,2,0.1,0.9,0.1,0.3,1,1,3,0,87,2,inputs-camp,13.2,0,-0.09,4.1,-0.03,2.57,-0.04,0.07,0.01,3267
0.1,0.9,.TRUE.,0.1,0.7,164,'LOGNORMAL',1,1992,1,2,0.1,0.9,0.1,0.3,1,1,3,0,87,2,inputs-camp,13.2,0,-0.09,4.1,-0.03,2.57,-0.04,0.07,0.01,3268
0.1,0.9,.TRUE.,0.1,0.7,4711,'LOGNORMAL',1,1992,1,2,0.1,0.9,0.1,0.3,1,1,3,0,87,2,inputs-camp,13.2,0,-0.09,4.1,-0.03,2.57,-0.04,0.07,0.01,3269
0.1,0.2,.TRUE.,0.1,0.5,3586,'LOGNORMAL',1,1837,1,3,0.1,0.3,0.1,1,1,1,2,0,73,2,inputs-camp,3.8,0,-0.02,-4.18,-0.1,6.18,0.05,-0.03,0.01,3837
